year,state,population,county,county_fips,democrat_votes,republican_votes,total_votes
2020,KANSAS,7949,ANDERSON,20003,782,2929,3792
2020,KANSAS,16015,ATCHISON,20005,2359,4906,7440
2020,KANSAS,4358,BARBER,20007,291,2014,2342
2020,KANSAS,25658,BARTON,20009,2340,8608,11130
2020,KANSAS,14435,BOURBON,20011,1541,5023,6676
2020,KANSAS,9482,BROWN,20013,1104,3262,4471
2020,KANSAS,66992,BUTLER,20015,9181,22634,32520
2020,KANSAS,2586,CHASE,20017,345,1123,1491
2020,KANSAS,3230,CHAUTAUQUA,20019,212,1402,1639
2020,KANSAS,19681,CHEROKEE,20021,2194,6766,9128
2020,KANSAS,2600,CHEYENNE,20023,224,1183,1429
2020,KANSAS,1963,CLARK,20025,143,904,1067
2020,KANSAS,8025,CLAY,20027,894,3177,4182
2020,KANSAS,8642,CLOUD,20029,920,3242,4263
2020,KANSAS,8158,COFFEY,20031,964,3489,4565
2020,KANSAS,1690,COMANCHE,20033,126,762,916
2020,KANSAS,34628,COWLEY,20035,4273,9656,14231
2020,KANSAS,38730,CRAWFORD,20037,6179,10045,16645
2020,KANSAS,2776,DECATUR,20039,218,1260,1498
2020,KANSAS,18266,DICKINSON,20041,2060,7126,9349
2020,KANSAS,7496,DONIPHAN,20043,686,2976,3709
2020,KANSAS,122530,DOUGLAS,20045,40785,17286,59495
2020,KANSAS,2750,EDWARDS,20047,271,1141,1431
2020,KANSAS,2507,ELK,20049,195,1140,1361
2020,KANSAS,28671,ELLIS,20051,3737,9758,13800
2020,KANSAS,6034,ELLSWORTH,20053,648,2148,2853
2020,KANSAS,35917,FINNEY,20055,4325,7236,11800
2020,KANSAS,33094,FORD,20057,2947,5803,8915
2020,KANSAS,25703,FRANKLIN,20059,3690,8479,12477
2020,KANSAS,32218,GEARY,20061,3983,5323,9603
2020,KANSAS,2621,GOVE,20063,166,1291,1471
2020,KANSAS,2389,GRAHAM,20065,228,1080,1337
2020,KANSAS,7077,GRANT,20067,518,1936,2501
2020,KANSAS,5954,GRAY,20069,341,1911,2288
2020,KANSAS,1196,GREELEY,20071,78,549,641
2020,KANSAS,5868,GREENWOOD,20073,569,2444,3077
2020,KANSAS,2425,HAMILTON,20075,141,698,859
2020,KANSAS,5336,HARPER,20077,461,2168,2678
2020,KANSAS,34291,HARVEY,20079,6747,10182,17309
2020,KANSAS,3923,HASKELL,20081,268,1122,1410
2020,KANSAS,1779,HODGEMAN,20083,154,875,1045
2020,KANSAS,13171,JACKSON,20085,1881,4517,6584
2020,KANSAS,19032,JEFFERSON,20087,3194,6334,9782
2020,KANSAS,2833,JEWELL,20089,212,1387,1628
2020,KANSAS,607220,JOHNSON,20091,184259,155631,347214
2020,KANSAS,3745,KEARNY,20093,267,1164,1455
2020,KANSAS,6974,KINGMAN,20095,752,3130,3949
2020,KANSAS,2456,KIOWA,20097,156,980,1165
2020,KANSAS,19586,LABETTE,20099,2655,5735,8563
2020,KANSAS,1518,LANE,20101,115,762,895
2020,KANSAS,82246,LEAVENWORTH,20103,13886,21610,36490
2020,KANSAS,2986,LINCOLN,20105,266,1283,1579
2020,KANSAS,9654,LINN,20107,896,4048,5046
2020,KANSAS,2732,LOGAN,20109,186,1249,1458
2020,KANSAS,33045,LYON,20111,6055,7550,13988
2020,KANSAS,28448,MCPHERSON,20113,4134,9964,14438
2020,KANSAS,11652,MARION,20115,1516,4465,6111
2020,KANSAS,9652,MARSHALL,20117,1259,3729,5114
2020,KANSAS,4029,MEADE,20119,263,1523,1825
2020,KANSAS,34334,MIAMI,20121,5247,12308,17937
2020,KANSAS,5879,MITCHELL,20123,558,2504,3101
2020,KANSAS,31502,MONTGOMERY,20125,3228,9931,13426
2020,KANSAS,5559,MORRIS,20127,729,2124,2899
2020,KANSAS,2538,MORTON,20129,150,1034,1198
2020,KANSAS,10121,NEMAHA,20131,927,4664,5684
2020,KANSAS,15929,NEOSHO,20133,1796,4970,6877
2020,KANSAS,2768,NESS,20135,149,1339,1513
2020,KANSAS,5328,NORTON,20137,364,2007,2415
2020,KANSAS,15770,OSAGE,20139,2136,5705,8035
2020,KANSAS,3439,OSBORNE,20141,281,1629,1945
2020,KANSAS,5712,OTTAWA,20143,506,2610,3191
2020,KANSAS,6366,PAWNEE,20145,643,2045,2739
2020,KANSAS,5181,PHILLIPS,20147,318,2418,2781
2020,KANSAS,24722,POTTAWATOMIE,20149,3313,9452,13083
2020,KANSAS,9127,PRATT,20151,933,3108,4137
2020,KANSAS,2511,RAWLINS,20153,214,1261,1504
2020,KANSAS,61793,RENO,20155,8886,18443,27941
2020,KANSAS,4536,REPUBLIC,20157,424,2182,2657
2020,KANSAS,9362,RICE,20159,965,3262,4319
2020,KANSAS,73202,RILEY,20161,12765,11610,25171
2020,KANSAS,4827,ROOKS,20163,339,2325,2699
2020,KANSAS,2947,RUSH,20165,295,1350,1677
2020,KANSAS,6804,RUSSELL,20167,600,2790,3467
2020,KANSAS,53926,SALINE,20169,8214,15722,24531
2020,KANSAS,4790,SCOTT,20171,299,2014,2354
2020,KANSAS,519907,SEDGWICK,20173,95870,122416,223688
2020,KANSAS,21038,SEWARD,20175,1833,3372,5294
2020,KANSAS,175999,SHAWNEE,20177,43015,40443,85657
2020,KANSAS,2520,SHERIDAN,20179,147,1282,1445
2020,KANSAS,5777,SHERMAN,20181,396,2269,2727
2020,KANSAS,3544,SMITH,20183,336,1763,2129
2020,KANSAS,4046,STAFFORD,20185,357,1645,2034
2020,KANSAS,1969,STANTON,20187,148,614,776
2020,KANSAS,5388,STEVENS,20189,237,1760,2031
2020,KANSAS,22578,SUMNER,20191,2591,8105,10928
2020,KANSAS,7702,THOMAS,20193,625,3130,3810
2020,KANSAS,2758,TREGO,20195,242,1363,1630
2020,KANSAS,6906,WABAUNSEE,20197,964,2845,3902
2020,KANSAS,1536,WALLACE,20199,44,770,825
2020,KANSAS,5427,WASHINGTON,20201,475,2363,2883
2020,KANSAS,2074,WICHITA,20203,149,808,968
2020,KANSAS,8362,WILSON,20205,723,3153,3954
2020,KANSAS,3015,WOODSON,20207,294,1228,1546
2020,KANSAS,165265,WYANDOTTE,20209,36788,18934,56785
2020,KENTUCKY,19555,ADAIR,21001,1392,7276,8763
2020,KENTUCKY,21303,ALLEN,21003,1642,7586,9363
2020,KENTUCKY,22833,ANDERSON,21005,3347,9657,13240
2020,KENTUCKY,7769,BALLARD,21007,825,3356,4225
2020,KENTUCKY,44300,BARREN,21009,5127,14654,20055
2020,KENTUCKY,12481,BATH,21011,1573,3986,5627
2020,KENTUCKY,25482,BELL,21013,1789,8140,10044
2020,KENTUCKY,135396,BOONE,21015,20897,44811,66953
2020,KENTUCKY,19901,BOURBON,21017,3296,6190,9643
2020,KENTUCKY,46516,BOYD,21019,7083,14295,21741
2020,KENTUCKY,30367,BOYLE,21021,5298,8872,14467
2020,KENTUCKY,8286,BRACKEN,21023,800,3398,4244
2020,KENTUCKY,12550,BREATHITT,21025,1301,4265,5661
2020,KENTUCKY,20537,BRECKINRIDGE,21027,2350,7701,10197
2020,KENTUCKY,82182,BULLITT,21029,10551,30708,41964
2020,KENTUCKY,12703,BUTLER,21031,1079,4960,6122
2020,KENTUCKY,12687,CALDWELL,21033,1433,4906,6428
2020,KENTUCKY,39300,CALLOWAY,21035,5794,11351,17443
2020,KENTUCKY,94020,CAMPBELL,21037,19373,28482,48833
2020,KENTUCKY,4692,CARLISLE,21039,463,2159,2638
2020,KENTUCKY,10730,CARROLL,21041,1116,2954,4135
2020,KENTUCKY,26542,CARTER,21043,2642,8775,11585
2020,KENTUCKY,16066,CASEY,21045,918,6179,7171
2020,KENTUCKY,71478,CHRISTIAN,21047,8296,15080,23863
2020,KENTUCKY,36463,CLARK,21049,6004,11811,18128
2020,KENTUCKY,19631,CLAY,21051,831,6677,7590
2020,KENTUCKY,10110,CLINTON,21053,603,4280,4932
2020,KENTUCKY,8847,CRITTENDEN,21055,731,3451,4242
2020,KENTUCKY,6523,CUMBERLAND,21057,508,2769,3309
2020,KENTUCKY,101978,DAVIESS,21059,17283,31023,49240
2020,KENTUCKY,12235,EDMONSON,21061,1227,4828,6131
2020,KENTUCKY,7372,ELLIOTT,21063,712,2246,2995
2020,KENTUCKY,14109,ESTILL,21065,1355,5100,6538
2020,KENTUCKY,324735,FAYETTE,21067,90566,58845,152664
2020,KENTUCKY,14603,FLEMING,21069,1474,5534,7066
2020,KENTUCKY,34974,FLOYD,21071,3884,12250,16351
2020,KENTUCKY,51118,FRANKLIN,21073,12650,12900,26059
2020,KENTUCKY,5952,FULTON,21075,791,1605,2421
2020,KENTUCKY,8779,GALLATIN,21077,822,2955,3849
2020,KENTUCKY,17719,GARRARD,21079,1830,6754,8703
2020,KENTUCKY,25387,GRANT,21081,2205,8725,11106
2020,KENTUCKY,36818,GRAVES,21083,3559,13206,17018
2020,KENTUCKY,26480,GRAYSON,21085,2400,9453,11983
2020,KENTUCKY,10995,GREEN,21087,920,4838,5812
2020,KENTUCKY,34865,GREENUP,21089,4873,13064,18176
2020,KENTUCKY,8742,HANCOCK,21091,1351,3145,4587
2020,KENTUCKY,111309,HARDIN,21093,18101,29832,48941
2020,KENTUCKY,25566,HARLAN,21095,1494,9367,10971
2020,KENTUCKY,18920,HARRISON,21097,2400,6334,8853
2020,KENTUCKY,19013,HART,21099,1908,6345,8369
2020,KENTUCKY,44740,HENDERSON,21101,7639,12730,20688
2020,KENTUCKY,16067,HENRY,21103,2142,5843,8107
2020,KENTUCKY,4364,HICKMAN,21105,458,1714,2199
2020,KENTUCKY,44662,HOPKINS,21107,5439,15757,21509
2020,KENTUCKY,13340,JACKSON,21109,605,5453,6113
2020,KENTUCKY,767452,JEFFERSON,21111,228288,150619,386093
2020,KENTUCKY,54057,JESSAMINE,21113,8567,17096,26251
2020,KENTUCKY,22002,JOHNSON,21115,1608,8450,10192
2020,KENTUCKY,167949,KENTON,21117,32265,48123,82108
2020,KENTUCKY,14512,KNOTT,21119,1412,4779,6251
2020,KENTUCKY,31022,KNOX,21121,2114,11012,13273
2020,KENTUCKY,14431,LARUE,21123,1504,5685,7301
2020,KENTUCKY,61238,LAUREL,21125,4474,23234,28097
2020,KENTUCKY,15436,LAWRENCE,21127,1238,5633,6955
2020,KENTUCKY,7268,LEE,21129,459,2159,2659
2020,KENTUCKY,9637,LESLIE,21131,446,4321,4811
2020,KENTUCKY,21213,LETCHER,21133,1799,7226,9135
2020,KENTUCKY,13262,LEWIS,21135,823,4986,5883
2020,KENTUCKY,24466,LINCOLN,21137,2254,8489,10913
2020,KENTUCKY,9041,LIVINGSTON,21139,939,4010,5003
2020,KENTUCKY,27416,LOGAN,21141,3094,9067,12346
2020,KENTUCKY,8133,LYON,21143,1092,3100,4228
2020,KENTUCKY,65644,MCCRACKEN,21145,11190,21820,33521
2020,KENTUCKY,17071,MCCREARY,21147,725,5664,6435
2020,KENTUCKY,9075,MCLEAN,21149,1074,3633,4782
2020,KENTUCKY,94265,MADISON,21151,15580,27353,43903
2020,KENTUCKY,12017,MAGOFFIN,21153,1213,4174,5446
2020,KENTUCKY,19314,MARION,21155,2722,6113,8928
2020,KENTUCKY,31163,MARSHALL,21157,4071,13297,17601
2020,KENTUCKY,11031,MARTIN,21159,403,3496,3930
2020,KENTUCKY,17035,MASON,21161,2362,5477,7958
2020,KENTUCKY,28616,MEADE,21163,3632,10184,14110
2020,KENTUCKY,6502,MENIFEE,21165,750,2311,3102
2020,KENTUCKY,21889,MERCER,21167,3033,8506,11735
2020,KENTUCKY,10058,METCALFE,21169,975,3959,5012
2020,KENTUCKY,10549,MONROE,21171,657,4628,5330
2020,KENTUCKY,28186,MONTGOMERY,21173,3630,8993,12837
2020,KENTUCKY,13142,MORGAN,21175,1172,4297,5535
2020,KENTUCKY,30457,MUHLENBERG,21177,3544,10496,14229
2020,KENTUCKY,46450,NELSON,21179,7188,15703,23245
2020,KENTUCKY,7234,NICHOLAS,21181,955,2408,3396
2020,KENTUCKY,23899,OHIO,21183,2404,8582,11127
2020,KENTUCKY,66999,OLDHAM,21185,14504,22651,37936
2020,KENTUCKY,11017,OWEN,21187,1098,4292,5456
2020,KENTUCKY,4331,OWSLEY,21189,216,1670,1895
2020,KENTUCKY,14586,PENDLETON,21191,1322,5515,6925
2020,KENTUCKY,25456,PERRY,21193,2350,8118,10606
2020,KENTUCKY,57057,PIKE,21195,4862,20279,25368
2020,KENTUCKY,12218,POWELL,21197,1367,4041,5505
2020,KENTUCKY,65530,PULASKI,21199,5664,25441,31537
2020,KENTUCKY,2136,ROBERTSON,21201,253,884,1146
2020,KENTUCKY,16750,ROCKCASTLE,21203,1134,6577,7783
2020,KENTUCKY,24682,ROWAN,21205,3880,5994,10058
2020,KENTUCKY,17998,RUSSELL,21207,1329,7506,8939
2020,KENTUCKY,58470,SCOTT,21209,10564,17764,28950
2020,KENTUCKY,49611,SHELBY,21211,8076,15054,23542
2020,KENTUCKY,18635,SIMPSON,21213,2681,5888,8732
2020,KENTUCKY,19585,SPENCER,21215,2530,8737,11429
2020,KENTUCKY,25707,TAYLOR,21217,2961,9376,12510
2020,KENTUCKY,12448,TODD,21219,1202,4060,5351
2020,KENTUCKY,14776,TRIGG,21221,1791,5487,7375
2020,KENTUCKY,8481,TRIMBLE,21223,1012,3227,4319
2020,KENTUCKY,14443,UNION,21225,1529,4965,6576
2020,KENTUCKY,134510,WARREN,21227,22477,31790,55351
2020,KENTUCKY,12147,WASHINGTON,21229,1644,4482,6223
2020,KENTUCKY,20209,WAYNE,21231,1700,7430,9240
2020,KENTUCKY,12923,WEBSTER,21233,1412,4506,5991
2020,KENTUCKY,36451,WHITLEY,21235,2552,12567,15347
2020,KENTUCKY,7106,WOLFE,21237,839,2097,2979
2020,KENTUCKY,26765,WOODFORD,21239,6530,8362,15211
2020,LOUISIANA,0,ACADIA,22001,5443,22596,28425
2020,LOUISIANA,0,ALLEN,22003,2108,7574,9810
2020,LOUISIANA,0,ASCENSION,22005,20399,40687,62325
2020,LOUISIANA,0,ASSUMPTION,22007,3833,7271,11235
2020,LOUISIANA,0,AVOYELLES,22009,4979,12028,17292
2020,LOUISIANA,0,BEAUREGARD,22011,2542,13575,16357
2020,LOUISIANA,0,BIENVILLE,22013,3067,3891,7050
2020,LOUISIANA,0,BOSSIER,22015,15662,38074,54655
2020,LOUISIANA,0,CADDO,22017,55110,48021,104912
2020,LOUISIANA,0,CALCASIEU,22019,25982,55066,82663
2020,LOUISIANA,0,CALDWELL,22021,745,3976,4762
2020,LOUISIANA,0,CAMERON,22023,324,3671,4039
2020,LOUISIANA,0,CATAHOULA,22025,1269,3541,4858
2020,LOUISIANA,0,CLAIBORNE,22027,2731,3770,6580
2020,LOUISIANA,0,CONCORDIA,22029,3177,5550,8828
2020,LOUISIANA,0,DESOTO,22031,0,0,14736
2020,LOUISIANA,0,EASTBATONROUGE,22033,0,0,208182
2020,LOUISIANA,0,EASTCARROLL,22035,0,0,3036
2020,LOUISIANA,0,EASTFELICIANA,22037,0,0,10509
2020,LOUISIANA,0,EVANGELINE,22039,4158,11053,15412
2020,LOUISIANA,0,FRANKLIN,22041,2658,6970,9720
2020,LOUISIANA,0,GRANT,22043,1157,8117,9392
2020,LOUISIANA,0,IBERIA,22045,11027,21251,32713
2020,LOUISIANA,0,IBERVILLE,22047,8514,7893,16719
2020,LOUISIANA,0,JACKSON,22049,2143,5394,7632
2020,LOUISIANA,0,JEFFERSON,22051,84477,105949,193733
2020,LOUISIANA,0,JEFFERSONDAVIS,22053,0,0,14841
2020,LOUISIANA,0,LAFAYETTE,22055,39685,72519,114521
2020,LOUISIANA,0,LAFOURCHE,22057,8672,36024,45388
2020,LOUISIANA,0,LASALLE,22059,0,0,7077
2020,LOUISIANA,0,LINCOLN,22061,7559,11311,19275
2020,LOUISIANA,0,LIVINGSTON,22063,9249,54877,65230
2020,LOUISIANA,0,MADISON,22065,2654,1930,4670
2020,LOUISIANA,0,MOREHOUSE,22067,4946,6510,11574
2020,LOUISIANA,0,NATCHITOCHES,22069,6896,9358,16554
2020,LOUISIANA,0,ORLEANS,22071,147854,26664,177819
2020,LOUISIANA,0,OUACHITA,22073,25913,42255,69166
2020,LOUISIANA,0,PLAQUEMINES,22075,3414,7412,11014
2020,LOUISIANA,0,POINTECOUPEE,22077,0,0,12371
2020,LOUISIANA,0,RAPIDES,22079,19475,38347,58865
2020,LOUISIANA,0,REDRIVER,22081,0,0,4132
2020,LOUISIANA,0,RICHLAND,22083,3225,6607,9940
2020,LOUISIANA,0,SABINE,22085,1731,8776,10596
2020,LOUISIANA,0,ST.BERNARD,22087,0,0,17650
2020,LOUISIANA,0,ST.CHARLES,22089,0,0,28517
2020,LOUISIANA,0,ST.HELENA,22091,0,0,6158
2020,LOUISIANA,0,ST.JAMES,22093,0,0,12590
2020,LOUISIANA,0,ST.JOHNTHEBAPTIST,22095,0,0,21432
2020,LOUISIANA,0,ST.LANDRY,22097,0,0,41154
2020,LOUISIANA,0,ST.MARTIN,22099,0,0,27038
2020,LOUISIANA,0,ST.MARY,22101,0,0,23186
2020,LOUISIANA,0,ST.TAMMANY,22103,0,0,140110
2020,LOUISIANA,0,TANGIPAHOA,22105,18887,37806,57661
2020,LOUISIANA,0,TENSAS,22107,1329,1197,2554
2020,LOUISIANA,0,TERREBONNE,22109,11198,34339,46240
2020,LOUISIANA,0,UNION,22111,2654,8407,11201
2020,LOUISIANA,0,VERMILION,22113,5009,21930,27324
2020,LOUISIANA,0,VERNON,22115,2898,14107,17268
2020,LOUISIANA,0,WASHINGTON,22117,5970,13307,19513
2020,LOUISIANA,0,WEBSTER,22119,6172,11830,18216
2020,LOUISIANA,0,WESTBATONROUGE,22121,0,0,14097
2020,LOUISIANA,0,WESTCARROLL,22123,0,0,5052
2020,LOUISIANA,0,WESTFELICIANA,22125,0,0,6268
2020,LOUISIANA,0,WINN,22127,1543,4619,6225
2020,MAINE,108547,ANDROSCOGGIN,23001,27617,29268,59361
2020,MAINE,66804,AROOSTOOK,23003,13956,21080,36210
2020,MAINE,298111,CUMBERLAND,23005,128759,59584,195914
2020,MAINE,29986,FRANKLIN,23007,8069,8754,17599
2020,MAINE,55088,HANCOCK,23009,19369,14982,35676
2020,MAINE,122955,KENNEBEC,23011,34902,34721,72615
2020,MAINE,39951,KNOX,23013,15110,9982,26032
2020,MAINE,34775,LINCOLN,23015,12684,10256,23857
2020,MAINE,58132,OXFORD,23017,14755,17698,33810
2020,MAINE,151655,PENOBSCOT,23019,37713,44825,86133
2020,MAINE,16996,PISCATAQUIS,23021,3517,6143,9996
2020,MAINE,36044,SAGADAHOC,23023,13528,9755,24280
2020,MAINE,50635,SOMERSET,23025,10199,16644,27873
2020,MAINE,39923,WALDO,23027,12345,11196,24566
2020,MAINE,31473,WASHINGTON,23029,6761,10194,17570
2020,MAINE,209066,YORK,23031,71189,54817,131042
2020,MICHIGAN,10505,ALCONA,26001,2142,4848,7064
2020,MICHIGAN,9015,ALGER,26003,2053,3014,5128
2020,MICHIGAN,118927,ALLEGAN,26005,24449,41392,67094
2020,MICHIGAN,28238,ALPENA,26007,6000,10686,16969
2020,MICHIGAN,23449,ANTRIM,26009,5960,9748,15949
2020,MICHIGAN,14953,ARENAC,26011,2774,5928,8831
2020,MICHIGAN,8164,BARAGA,26013,1478,2512,4038
2020,MICHIGAN,62061,BARRY,26015,11797,23471,35905
2020,MICHIGAN,102387,BAY,26017,26151,33125,60255
2020,MICHIGAN,17852,BENZIE,26019,5480,6601,12262
2020,MICHIGAN,153025,BERRIEN,26021,37438,43519,82391
2020,MICHIGAN,43424,BRANCH,26023,6159,14064,20536
2020,MICHIGAN,133580,CALHOUN,26025,28877,36221,66281
2020,MICHIGAN,51584,CASS,26027,9130,16699,26216
2020,MICHIGAN,26105,CHARLEVOIX,26029,6939,9841,17000
2020,MICHIGAN,25365,CHEBOYGAN,26031,5437,10186,15868
2020,MICHIGAN,36958,CHIPPEWA,26033,6648,10681,17642
2020,MICHIGAN,30771,CLARE,26035,5199,10861,16281
2020,MICHIGAN,79753,CLINTON,26037,21968,25098,47927
2020,MICHIGAN,13981,CRAWFORD,26039,2672,5087,7861
2020,MICHIGAN,35612,DELTA,26041,7606,13207,21151
2020,MICHIGAN,25112,DICKINSON,26043,4744,9617,14589
2020,MICHIGAN,110148,EATON,26045,31299,31798,64327
2020,MICHIGAN,33342,EMMET,26047,9662,12135,22177
2020,MICHIGAN,404794,GENESEE,26049,119390,98714,221360
2020,MICHIGAN,25424,GLADWIN,26051,4524,9893,14603
2020,MICHIGAN,13842,GOGEBIC,26053,3570,4600,8266
2020,MICHIGAN,93592,GRANDTRAVERSE,26055,0,0,60236
2020,MICHIGAN,40283,GRATIOT,26057,6693,12102,19127
2020,MICHIGAN,45658,HILLSDALE,26059,5883,17037,23302
2020,MICHIGAN,35126,HOUGHTON,26061,7750,10378,18501
2020,MICHIGAN,30653,HURON,26063,5490,12731,18437
2020,MICHIGAN,290609,INGHAM,26065,94212,47639,144550
2020,MICHIGAN,64553,IONIA,26067,10901,20657,32209
2020,MICHIGAN,25140,IOSCO,26069,5373,9759,15363
2020,MICHIGAN,11066,IRON,26071,2493,4216,6789
2020,MICHIGAN,69504,ISABELLA,26073,14072,14815,29421
2020,MICHIGAN,156920,JACKSON,26075,31995,47372,80861
2020,MICHIGAN,265988,KALAMAZOO,26077,83686,56823,143414
2020,MICHIGAN,18003,KALKASKA,26079,3002,7436,10631
2020,MICHIGAN,658708,KENT,26081,187915,165741,361048
2020,MICHIGAN,2119,KEWEENAW,26083,672,862,1557
2020,MICHIGAN,11587,LAKE,26085,2288,3946,6323
2020,MICHIGAN,87635,LAPEER,26087,16367,35482,52650
2020,MICHIGAN,21743,LEELANAU,26089,8795,7916,16900
2020,MICHIGAN,97808,LENAWEE,26091,20918,31541,53375
2020,MICHIGAN,192335,LIVINGSTON,26093,48220,76982,127197
2020,MICHIGAN,6126,LUCE,26095,842,2109,3001
2020,MICHIGAN,10839,MACKINAC,26097,2632,4304,7015
2020,MICHIGAN,870791,MACOMB,26099,223952,263863,494256
2020,MICHIGAN,24738,MANISTEE,26101,6107,8321,14655
2020,MICHIGAN,65834,MARQUETTE,26103,20465,16286,37462
2020,MICHIGAN,29164,MASON,26105,6802,10207,17254
2020,MICHIGAN,43907,MECOSTA,26107,7375,13267,21049
2020,MICHIGAN,22608,MENOMINEE,26109,4316,8117,12607
2020,MICHIGAN,83441,MIDLAND,26111,20493,27675,49088
2020,MICHIGAN,15152,MISSAUKEE,26113,1967,6648,8755
2020,MICHIGAN,150568,MONROE,26115,32975,52710,87148
2020,MICHIGAN,63476,MONTCALM,26117,9703,21815,32100
2020,MICHIGAN,9337,MONTMORENCY,26119,1628,4171,5859
2020,MICHIGAN,173883,MUSKEGON,26121,45643,45133,92444
2020,MICHIGAN,49348,NEWAYGO,26123,7873,18857,27161
2020,MICHIGAN,1253459,OAKLAND,26125,434148,325971,770351
2020,MICHIGAN,26819,OCEANA,26127,4944,8892,14062
2020,MICHIGAN,20923,OGEMAW,26129,3475,8253,11907
2020,MICHIGAN,5656,ONTONAGON,26131,1391,2358,3804
2020,MICHIGAN,23466,OSCEOLA,26133,3214,8928,12329
2020,MICHIGAN,8368,OSCODA,26135,1342,3466,4874
2020,MICHIGAN,24765,OTSEGO,26137,4743,9779,14757
2020,MICHIGAN,294635,OTTAWA,26139,64705,100913,168713
2020,MICHIGAN,12665,PRESQUEISLE,26141,0,0,8344
2020,MICHIGAN,23986,ROSCOMMON,26143,5166,9670,15018
2020,MICHIGAN,189868,SAGINAW,26145,51088,50785,103349
2020,MICHIGAN,159293,ST.CLAIR,26147,0,0,92064
2020,MICHIGAN,60848,ST.JOSEPH,26149,0,0,27936
2020,MICHIGAN,40747,SANILAC,26151,5966,16194,22446
2020,MICHIGAN,8104,SCHOOLCRAFT,26153,1589,3090,4745
2020,MICHIGAN,67738,SHIAWASSEE,26155,15347,23149,39224
2020,MICHIGAN,52289,TUSCOLA,26157,8712,20297,29445
2020,MICHIGAN,75474,VANBUREN,26159,0,0,39066
2020,MICHIGAN,366473,WASHTENAW,26161,157136,56241,216418
2020,MICHIGAN,1740623,WAYNE,26163,597170,264553,872469
2020,MICHIGAN,33743,WEXFORD,26165,5838,12102,18265
2020,MINNESOTA,15848,AITKIN,27001,3607,6258,10025
2020,MINNESOTA,359921,ANOKA,27003,100893,104902,211132
2020,MINNESOTA,34456,BECKER,27005,6589,12438,19401
2020,MINNESOTA,47442,BELTRAMI,27007,11426,12188,24189
2020,MINNESOTA,40958,BENTON,27009,7280,14382,22260
2020,MINNESOTA,4923,BIGSTONE,27011,0,0,2974
2020,MINNESOTA,68241,BLUEEARTH,27013,0,0,36051
2020,MINNESOTA,24846,BROWN,27015,4753,9552,14635
2020,MINNESOTA,35769,CARLTON,27017,10098,9791,20369
2020,MINNESOTA,106565,CARVER,27019,30774,34009,66361
2020,MINNESOTA,29928,CASS,27021,6342,11620,18289
2020,MINNESOTA,11758,CHIPPEWA,27023,2226,4250,6611
2020,MINNESOTA,56794,CHISAGO,27025,11806,21916,34570
2020,MINNESOTA,64690,CLAY,27027,16357,15043,32239
2020,MINNESOTA,9017,CLEARWATER,27029,1260,3372,4708
2020,MINNESOTA,5417,COOK,27031,2496,1203,3806
2020,MINNESOTA,11242,COTTONWOOD,27033,1834,4165,6107
2020,MINNESOTA,65644,CROWWING,27035,0,0,40173
2020,MINNESOTA,431807,DAKOTA,27037,146155,109638,262259
2020,MINNESOTA,20987,DODGE,27039,4079,7783,12187
2020,MINNESOTA,38328,DOUGLAS,27041,7868,15799,24165
2020,MINNESOTA,13601,FARIBAULT,27043,2531,5191,7914
2020,MINNESOTA,21135,FILLMORE,27045,4551,7301,12141
2020,MINNESOTA,30364,FREEBORN,27047,6889,9578,16818
2020,MINNESOTA,46318,GOODHUE,27049,11806,16052,28636
2020,MINNESOTA,6026,GRANT,27051,1300,2269,3654
2020,MINNESOTA,1268408,HENNEPIN,27053,532623,205973,755969
2020,MINNESOTA,18632,HOUSTON,27055,4853,6334,11440
2020,MINNESOTA,21783,HUBBARD,27057,4462,8202,12965
2020,MINNESOTA,41429,ISANTI,27059,7138,16491,24235
2020,MINNESOTA,45268,ITASCA,27061,10786,15239,26561
2020,MINNESOTA,9768,JACKSON,27063,1745,3948,5819
2020,MINNESOTA,16416,KANABEC,27065,2774,6278,9242
2020,MINNESOTA,43130,KANDIYOHI,27067,8440,14437,23367
2020,MINNESOTA,4214,KITTSON,27069,1006,1546,2639
2020,MINNESOTA,12059,KOOCHICHING,27071,2659,4131,6922
2020,MINNESOTA,6527,LACQUIPARLE,27073,0,0,4040
2020,MINNESOTA,10639,LAKE,27075,3647,3393,7202
2020,MINNESOTA,3754,LAKEOFTHEWOODS,27077,0,0,2408
2020,MINNESOTA,28741,LESUEUR,27079,0,0,16818
2020,MINNESOTA,5568,LINCOLN,27081,937,2121,3115
2020,MINNESOTA,25271,LYON,27083,4634,7979,12893
2020,MINNESOTA,35710,MCLEOD,27085,6413,13986,20933
2020,MINNESOTA,5473,MAHNOMEN,27087,1112,1142,2304
2020,MINNESOTA,9321,MARSHALL,27089,1295,3721,5113
2020,MINNESOTA,19484,MARTIN,27091,3305,7480,11009
2020,MINNESOTA,23341,MEEKER,27093,3867,9359,13529
2020,MINNESOTA,26146,MILLELACS,27095,0,0,14689
2020,MINNESOTA,33187,MORRISON,27097,4367,14821,19558
2020,MINNESOTA,40150,MOWER,27099,8899,10025,19345
2020,MINNESOTA,8155,MURRAY,27101,1449,3363,4896
2020,MINNESOTA,34482,NICOLLET,27103,9622,9018,19125
2020,MINNESOTA,21400,NOBLES,27105,2933,5600,8715
2020,MINNESOTA,6338,NORMAN,27107,1404,1953,3441
